CHR,POS1,POS2,PHENE,PHENE_CATEGORY,SINGLE_GENE_TRAIT_OR_DISORDER,DISEASE_RELATED,GENE_SYMBOL,GENE_DESCRIPTION,PHENE_URL,GENE_DETAILS_URL,BREEDS
,,,Chiari malformation Type I with syringomyelia,Nervous system phene,no,yes,,,https://www.omia.org/OMIA001861/9615/,,"VBO_0200003, VBO_0200241, VBO_0200309, VBO_0200338, VBO_0200765"
27,25419340,25572249,"Cardiomyopathy, dilated, ABCC9-related",Cardiovascular system phene,yes,yes,ABCC9,"ATP-binding cassette, sub-family C (CFTR/MRP), member 9",https://www.omia.org/OMIA002710/9615/,https://www.omia.org/gene388252285/,VBO_0200862
,,,"Dermal arteritis, nasal",Integument (skin) phene,unknown,yes,,,https://www.omia.org/OMIA002707/9615/,,
20,57202556,57210586,"Epilepsy, generalized myoclonic, with photosensitivity",Behaviour / neurological phene,yes,yes,DIRAS1,"DIRAS family, GTP-binding RAS-like 1",https://www.omia.org/OMIA002095/9615/,https://www.omia.org/gene388251186/,VBO_0201135
,,,"Macroglobulinaemia, Waldenström",Neoplasm,unknown,yes,,,https://www.omia.org/OMIA002706/9615/,,
4,57919593,57971180,"Hyperekplexia, GLRA1-related",Nervous system phene,yes,yes,GLRA1,"glycine receptor, alpha 1",https://www.omia.org/OMIA000689/9615/,https://www.omia.org/gene388253940/,VBO_0200881
25,51163250,51171015,"Hyperoxaluria, primary, type I (Oxalosis I)",Renal / urinary system phene,yes,yes,AGXT,alanine-glyoxylate aminotransferase,https://www.omia.org/OMIA001672/9615/,https://www.omia.org/gene389508874/,"VBO_0200389, VBO_0201352"
,,,Autoimmune thrombocytopenia,Haematopoietic system phene,unknown,yes,,,https://www.omia.org/OMIA000095/9615/,,
12,46368369,46295243,"Cerebellar cortical degeneration, SNX14-related",Nervous system phene,yes,yes,SNX14,sorting nexin 14,https://www.omia.org/OMIA002034/9615/,https://www.omia.org/gene388243793/,VBO_0201389
2,38692463,38573084,Glucocorticoid resistance,Homeostasis / metabolism phene,yes,yes,NR3C1,"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)",https://www.omia.org/OMIA002254/9615/,https://www.omia.org/gene388246130/,VBO_0200902
X,121040671,121137182,Myotubular myopathy 1,Muscle phene,yes,yes,MTM1,myotubularin 1,https://www.omia.org/OMIA001508/9615/,https://www.omia.org/gene26648378/,"VBO_0200214, VBO_0200800, VBO_0201143"
1,119506650,119521536,"Pseudomyotonia, paradoxical, SLC7A10-related",Muscle phene,yes,yes,SLC7A10,"solute carrier family 7 (neutral amino acid transporter light chain, asc system), member 10",https://www.omia.org/OMIA002645/9615/,https://www.omia.org/gene388250809/,"VBO_0200486, VBO_0200497"
37,15543812,15452165,"Deafness, KLF7-related",Hearing / vestibular / ear phene,unknown,yes,KLF7,Kruppel-like factor 7 (ubiquitous),https://www.omia.org/OMIA002326/9615/,https://www.omia.org/gene388246772/,VBO_0200097
16,28382674,28245576,Retinal atrophy - Cone-rod dystrophy 3,Vision / eye phene,yes,yes,ADAM9,ADAM metallopeptidase domain 9,https://www.omia.org/OMIA001520/9615/,https://www.omia.org/gene23852799/,VBO_0200609
20,22101930,21883312,"Coat colour, white spotting",Pigmentation phene,yes,no,MITF,microphthalmia-associated transcription factor,https://www.omia.org/OMIA000214/9615/,https://www.omia.org/gene415126/,
8,4355545,4340192,"Ichthyosis, TGM1-related",Integument (skin) phene,yes,yes,TGM1,transglutaminase 1,https://www.omia.org/OMIA000546/9615/,https://www.omia.org/gene403630/,VBO_0200724
3,41014731,41340884,"Glaucoma, primary open angle, ADAMTS17-related",Vision / eye phene,yes,yes,ADAMTS17,"ADAM metallopeptidase with thrombospondin type 1 motif, 17",https://www.omia.org/OMIA001976/9615/,https://www.omia.org/gene26591637/,"VBO_0200125, VBO_0200126, VBO_0200351, VBO_0201009"
21,43704400,43760475,"Hyperekplexia (Startle disease), SLC6A5-related",Nervous system phene,yes,yes,SLC6A5,"solute carrier family 6 (neurotransmitter transporter), member 5",https://www.omia.org/OMIA001594/9615/,https://www.omia.org/gene3543883/,"VBO_0200706, VBO_0201274"
,,,Cleft lip,Craniofacial phene,unknown,yes,,,https://www.omia.org/OMIA000444/9615/,,
,,,Cleft palate,Digestive / alimentary phene,unknown,yes,,,https://www.omia.org/OMIA000197/9615/,,"VBO_0200239, VBO_0200800, VBO_0201113"
14,21882338,21903013,"Cleft palate 1, DLX6-related",Digestive / alimentary phene,yes,yes,DLX6,distal-less homeobox 6,https://www.omia.org/OMIA001919/9615/,https://www.omia.org/gene388249276/,VBO_0200964
9,26959303,26972755,"Muscular dystrophy, limb-girdle, type R3 (LGMDR3)",Muscle phene,yes,yes,SGCA,"sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein)",https://www.omia.org/OMIA002305/9615/,https://www.omia.org/gene388304440/,VBO_0200408
10,62894268,63067243,"Copper toxicosis, COMMD1-related",Liver/biliary system phene,yes,yes,COMMD1,copper metabolism (Murr1) domain containing 1,https://www.omia.org/OMIA001988/9615/,https://www.omia.org/gene403590/,VBO_0200137
3,86155381,86187875,"Epilepsy, benign familial juvenile, LGI2-related",Behaviour / neurological phene,yes,yes,LGI2,"leucine-rich repeat LGI family, member 2",https://www.omia.org/OMIA001596/9615/,https://www.omia.org/gene3486092/,VBO_0200804
MT,14183,15322,"Leukodystrophy, CYTB-related",Nervous system phene,yes,yes,CYTB,cytochrome b,https://www.omia.org/OMIA002684/9615/,https://www.omia.org/gene26753425/,"VBO_0200088, VBO_0201217"
,,,"Leukodystrophy, generic",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA001130/9615/,,"VBO_0200427, VBO_0201051, VBO_0201198"
11,34222689,34240515,"Coat colour, brown, TYRP1-related",Pigmentation phene,yes,no,TYRP1,tyrosinase-related protein 1,https://www.omia.org/OMIA001249/9615/,https://www.omia.org/gene403479/,"VBO_0200095, VBO_0200577, VBO_0200808, VBO_0200819, VBO_0200880, VBO_0201233"
2,72232624,72034545,"Elliptocytosis, EPB41-related",Haematopoietic system phene,yes,yes,EPB41,erythrocyte membrane protein band 4.1,https://www.omia.org/OMIA002682/9615/,https://www.omia.org/gene388221479/,
,,,Spherocytosis,Haematopoietic system phene,yes,yes,,,https://www.omia.org/OMIA001228/9615/,,VBO_0200610
,,,Hyperhomocysteinaemia,Homeostasis / metabolism phene,unknown,yes,,,https://www.omia.org/OMIA002079/9615/,,VBO_0200638
,,,Hypoadrenocorticism,Endocrine / exocrine gland phene (incl mammary gland),unknown,yes,,,https://www.omia.org/OMIA000519/9615/,,
X,61442067,61595242,"Modifier of copper toxicosis, ATP7A-related",Homeostasis / metabolism phene,yes,no,ATP7A,"ATPase, Cu++ transporting, alpha polypeptide",https://www.omia.org/OMIA002608/9615/,https://www.omia.org/gene406185/,VBO_0200800
,,,"Alzheimer-like disease, generic",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA000033/9615/,,
7,23467664,23871975,"Dystonia-ataxia syndrome, paroxysmal, TNR-related",Nervous system phene,yes,yes,TNR,tenascin R,https://www.omia.org/OMIA002663/9615/,https://www.omia.org/gene388254795/,VBO_0201401
9,20862184,20851596,Glycogen storage disease Ia,Homeostasis / metabolism phene,yes,yes,G6PC,"glucose-6-phosphatase, catalytic subunit",https://www.omia.org/OMIA000418/9615/,https://www.omia.org/gene3429665/,"VBO_0201454, VBO_0200859"
,,,Ureter abnormality,Renal / urinary system phene,unknown,yes,,,https://www.omia.org/OMIA002662/9615/,,
10,47580243,47618780,"Cystinuria, type I - A",Renal / urinary system phene,yes,yes,SLC3A1,"solute carrier family 3 (amino acid transporter heavy chain), member 1",https://www.omia.org/OMIA000256/9615/,https://www.omia.org/gene403700/,"VBO_0200485, VBO_0201455, VBO_0200800, VBO_0200809, VBO_0200938"
1,119806922,119830085,"Cystinuria, type II - B",Renal / urinary system phene,yes,yes,SLC7A9,"solute carrier family 7 (amino acid transporter light chain, bo,+ system), member 9",https://www.omia.org/OMIA001880/9615/,https://www.omia.org/gene388250811/,VBO_0200893
,,,"Haemolytic anaemia, autoimmune",Haematopoietic system phene,unknown,yes,,,https://www.omia.org/OMIA000432/9615/,,
10,1131692,1123804,"Ichthyosis, non-epidermolytic, SDR9C7-related",Integument (skin) phene,yes,yes,SDR9C7,"short chain dehydrogenase/reductase family 9C, member 7",https://www.omia.org/OMIA002659/9615/,https://www.omia.org/gene388248456/,VBO_0200338
,,,Cardiomyopathy,Cardiovascular system phene,unknown,yes,,,https://www.omia.org/OMIA000160/9615/,,
,,,Nephropathy,Renal / urinary system phene,unknown,yes,,,https://www.omia.org/OMIA000710/9615/,,"VBO_0200161, VBO_0200210, VBO_0200427, VBO_0200995, VBO_0201143, VBO_0201223, VBO_0201401"
,,,Caudal articular process dysplasia,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA002647/9615/,,
26,8406466,8467508,Darier disease,Integument (skin) phene,yes,yes,ATP2A2,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2",https://www.omia.org/OMIA002265/9615/,https://www.omia.org/gene388199337/,"VBO_0200495, VBO_0200704, VBO_0201223"
5,32946524,32962026,"Retinal atrophy, progressive, GUCY2D-related",Vision / eye phene,yes,yes,GUCY2D,"guanylate cyclase 2D, membrane (retina-specific)",https://www.omia.org/OMIA002646/9615/,https://www.omia.org/gene388199326/,VBO_0200585
,,,Corneal ulceration,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002644/9615/,,
15,30311189,30230533,Squamous cell carcinoma of the digit,Neoplasm,no,yes,KITLG,KIT ligand,https://www.omia.org/OMIA001787/9615/,https://www.omia.org/gene388199034/,"VBO_0200604, VBO_0201056"
,,,Thoracolumbar myelopathy,Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA002641/9615/,,VBO_0201089
,,,Anterior segment dysgenesis,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002636/9615/,,
9,46703271,46710872,Delayed postoperative hemorrhage,Haematopoietic system phene,yes,yes,SERPINF2,"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2",https://www.omia.org/OMIA002631/9615/,https://www.omia.org/gene388305872/,"VBO_0200638, VBO_0201195"
,,,"Pneumonia, aspiration",Respiratory system phene,unknown,yes,,,https://www.omia.org/OMIA001930/9615/,,
,,,Testicular agenesis,Reproductive system phene,unknown,yes,,,https://www.omia.org/OMIA002615/9615/,,
,,,Meningioma,Neoplasm,unknown,yes,,,https://www.omia.org/OMIA002634/9615/,,
37,25288815,25313775,"Ciliary dyskinesia, primary, STK36-related",Respiratory system phene,yes,yes,STK36,serine/threonine kinase 36,https://www.omia.org/OMIA002623/9615/,https://www.omia.org/gene388246795/,VBO_0200095
,,,Myxomatous valvular degeneration,Cardiovascular system phene,no,yes,,,https://www.omia.org/OMIA000654/9615/,,"VBO_0200197, VBO_0200309, VBO_0200406, VBO_0200896, VBO_0201051, VBO_0201448"
,,,Tricuspid valve dysplasia,Cardiovascular system phene,yes,yes,,,https://www.omia.org/OMIA001345/9615/,,"VBO_0200197, VBO_0200450, VBO_0200800"
,,,Eye defects,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000358/9615/,,
34,12496918,12576076,Mammary tumour,Neoplasm,unknown,yes,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha",https://www.omia.org/OMIA001777/9615/,https://www.omia.org/gene388253233/,
,,,Gastric dilatation volvulus syndrome,Digestive / alimentary phene,no,yes,,,https://www.omia.org/OMIA000404/9615/,,
-,-,-,Intervertebral disc disease,Skeleton phene (incl. short stature & teeth),yes,yes,FGF4 retrogene in CFA12,,https://www.omia.org/OMIA000157/9615/,https://www.omia.org/gene398298717/,"VBO_0200038, VBO_0200126, VBO_0200131, VBO_0200290, VBO_0200309, VBO_0200326, VBO_0200338, VBO_0200389, VBO_0200406, VBO_0200497, VBO_0201455, VBO_0200964, VBO_0200994, VBO_0201051, VBO_0201061, VBO_0201223"
,,,Portosystemic shunt,Haematopoietic system phene,no,yes,,,https://www.omia.org/OMIA000817/9615/,,
,,,Osteoarthritis,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA000747/9615/,,
,,,"Hyperadrenocorticism, generic",Endocrine / exocrine gland phene (incl mammary gland),unknown,yes,,,https://www.omia.org/OMIA000494/9615/,,
3,92532617,92515340,Mucopolysaccharidosis I,Lysosomal storage disease,yes,yes,IDUA,"iduronidase, alpha-L-",https://www.omia.org/OMIA000664/9615/,https://www.omia.org/gene4479646/,"VBO_0200204, VBO_0200442, VBO_0200610, VBO_0201023"
,,,"Melanoma, malignant",Neoplasm,unknown,yes,,,https://www.omia.org/OMIA001724/9615/,,
36,14395064,14302838,"Neuropathy, hereditary sensory and autonomic, SCN9A-related",Nervous system phene,yes,yes,SCN9A,"sodium channel, voltage-gated, type IX, alpha subunit",https://www.omia.org/OMIA002616/9615/,https://www.omia.org/gene388253412/,VBO_0200902
23,27572135,27700471,"Myasthenic syndrome, congenital, COLQ-related",Muscle phene,yes,yes,LOC608697,2-hydroxyacyl-CoA lyase 1,https://www.omia.org/OMIA001928/9615/,https://www.omia.org/gene388304030/,"VBO_0200610, VBO_0200800"
21,30753157,30747948,"Neuronal ceroid lipofuscinosis, 2",Lysosomal storage disease,yes,yes,TPP1,tripeptidyl peptidase I,https://www.omia.org/OMIA001472/9615/,https://www.omia.org/gene485337/,VBO_0200406
,,,"Progressive retinal atrophy, Miniature Schnauzer, type 1 (redundant)",,unknown,unknown,,,https://www.omia.org/OMIA002252/9615/,,
-,-,-,"Neuropathy, sensory ataxic",Nervous system phene,yes,yes,MTTY,"TRANSFER RNA, MITOCHONDRIAL, TYROSINE",https://www.omia.org/OMIA001467/9615/,https://www.omia.org/gene398298798/,VBO_0200610
,,,"Hypercalciuria, idiopathic",Renal / urinary system phene,unknown,yes,,,https://www.omia.org/OMIA002384/9615/,,
,,,Pemphigus,Integument (skin) phene,yes,yes,,,https://www.omia.org/OMIA001188/9615/,,
24,24041356,24084629,"Coat colour, agouti",Pigmentation phene,yes,no,ASIP,agouti signaling protein,https://www.omia.org/OMIA000201/9615/,https://www.omia.org/gene492296/,
16,57081626,57083181,"Coat colour, dominant black",Pigmentation phene,yes,no,CBD103,beta-defensin 103,https://www.omia.org/OMIA001416/9615/,https://www.omia.org/gene4236237/,
24,24041356,24084629,"Coat colour, saddle tan vs black-and-tan",Pigmentation phene,yes,no,ASIP,agouti signaling protein,https://www.omia.org/OMIA001806/9615/,https://www.omia.org/gene492296/,"VBO_0200126, VBO_0200995"
,,,"Dystonia, generic",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA002069/9615/,,
,,,"Hepatitis, copper-associated chronic (redundant)",,unknown,unknown,,,https://www.omia.org/OMIA001475/9615/,,
20,52963476,52964967,"Modifier of copper toxicosis, RETN-related",Homeostasis / metabolism phene,yes,no,RETN,resistin,https://www.omia.org/OMIA002609/9615/,https://www.omia.org/gene388306078/,VBO_0200800
27,2422007,2427021,"Ichthyosis, KRT1-related",Integument (skin) phene,yes,yes,KRT1,"keratin 1, type II",https://www.omia.org/OMIA002425/9615/,https://www.omia.org/gene388223343/,VBO_0200351
37,26151769,26167414,"Retinal atrophy, progressive, SLC4A3-related",Vision / eye phene,yes,yes,SLC4A3,"solute carrier family 4 (anion exchanger), member 3",https://www.omia.org/OMIA001572/9615/,https://www.omia.org/gene26591522/,VBO_0200610
8,60332658,60386187,"Retinal atrophy, progressive, TTC8-related",Vision / eye phene,yes,yes,TTC8,tetratricopeptide repeat domain 8,https://www.omia.org/OMIA001984/9615/,https://www.omia.org/gene388247952/,VBO_0200610
4,22485192,22847328,"Deafness, CDH23-related",Hearing / vestibular / ear phene,yes,yes,CDH23,cadherin-related 23,https://www.omia.org/OMIA002584/9615/,https://www.omia.org/gene389415032/,VBO_0200136
6,71475297,71444858,"Acyl-CoA dehydrogenase, medium chain, deficiency of",Nervous system phene,yes,yes,ACADM,"acyl-CoA dehydrogenase, C-4 to C-12 straight chain",https://www.omia.org/OMIA002585/9615/,https://www.omia.org/gene388254719/,VBO_0200309
,,,Swimmer puppy syndrome (redundant),,unknown,unknown,,,https://www.omia.org/OMIA002546/9615/,,
,,,Calcinosis circumscripta,Homeostasis / metabolism phene,unknown,yes,,,https://www.omia.org/OMIA000158/9615/,,VBO_0200577
6,50468323,50395404,Glycogen storage disease IIIa,Homeostasis / metabolism phene,yes,yes,AGL,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",https://www.omia.org/OMIA001577/9615/,https://www.omia.org/gene3479617/,VBO_0200397
,,,Hyperinsulinemic hypoglycemia,Endocrine / exocrine gland phene (incl mammary gland),unknown,unknown,,,https://www.omia.org/OMIA002327/9615/,,VBO_0201220
,,,Maxillary canine-tooth mesioversion,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA002291/9615/,,VBO_0201217
,,,"Achromatopsia (cone degeneration, hemeralopia), GSPT (redundant)",,unknown,unknown,,,https://www.omia.org/OMIA001676/9615/,,
,,,Hypolipoproteinaemia (redundant),,unknown,unknown,,,https://www.omia.org/OMIA000524/9615/,,
,,,Multiple autoimmune diseases syndrome,Immune system phene,unknown,yes,,,https://www.omia.org/OMIA001808/9615/,,"VBO_0200713, VBO_0201048"
,,,"Nephritis, autosomal recessive (redundant)",Homeostasis / metabolism phene,unknown,unknown,,,https://www.omia.org/OMIA001359/9615/,,
,,,Osteochondrosis dissecans (redundant),,unknown,unknown,,,https://www.omia.org/OMIA000751/9615/,,
,,,Pentalogy of Fallot,Cardiovascular system phene,unknown,yes,,,https://www.omia.org/OMIA001857/9615/,,VBO_0201177
,,,"Polyglandular autoimmune syndrome, type II",Endocrine / exocrine gland phene (incl mammary gland),unknown,yes,,,https://www.omia.org/OMIA001179/9615/,,"VBO_0200442, VBO_0200819"
,,,Rupture of the anterior cruciate ligament (redundant),,unknown,unknown,,,https://www.omia.org/OMIA002527/9615/,,
,,,Swimming pup syndrome (redundant),,unknown,unknown,,,https://www.omia.org/OMIA000962/9615/,,
,,,"Tail, curl (redundant)",,unknown,unknown,,,https://www.omia.org/OMIA001811/9615/,,
,,,Acrochordonous plaque,Integument (skin) phene,unknown,yes,,,https://www.omia.org/OMIA001370/9615/,,"VBO_0200258, VBO_0201089"
,,,Anal furunculosis,Digestive / alimentary phene,unknown,yes,,,https://www.omia.org/OMIA001589/9615/,,VBO_0200577
,,,Budd-chiari syndrome,Cardiovascular system phene,unknown,yes,,,https://www.omia.org/OMIA001203/9615/,,"VBO_0200309, VBO_0200765"
,,,Comedo syndrome,Integument (skin) phene,unknown,yes,,,https://www.omia.org/OMIA001272/9615/,,"VBO_0201185, VBO_0201436"
,,,Cricopharyngeal dysfunction,Digestive / alimentary phene,yes,yes,,,https://www.omia.org/OMIA001418/9615/,,VBO_0200610
,,,Follicular dysplasia and interface dermatitis,Integument (skin) phene,unknown,yes,,,https://www.omia.org/OMIA001369/9615/,,VBO_0200210
,,,Fragmented coronoid process,Limbs / fins / digit / tail phene,unknown,yes,,,https://www.omia.org/OMIA001167/9615/,,
,,,Hyperphosphatasaemia,Haematopoietic system phene,unknown,yes,,,https://www.omia.org/OMIA001240/9615/,,VBO_0201233
,,,Lymphoproliferative disease,Neoplasm,no,yes,,,https://www.omia.org/OMIA001409/9615/,,
,,,Medial coronoid disease,Limbs / fins / digit / tail phene,unknown,yes,,,https://www.omia.org/OMIA001863/9615/,,VBO_0200800
,,,Myelin defect (redundant),,unknown,unknown,,,https://www.omia.org/OMIA001204/9615/,,
,,,Myelopathy (redundant),,unknown,unknown,,,https://www.omia.org/OMIA001162/9615/,,
,,,Neuronal abiotrophy,Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA001164/9615/,,VBO_0200764
,,,Neuronal vacuolar disorder,Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA001303/9615/,,VBO_0201143
,,,"Neuronopathy, progressive",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA001282/9615/,,VBO_0200267
,,,Retinal and skeletal dysplasia,Vision / eye phene,yes,yes,,,https://www.omia.org/OMIA001182/9615/,,"VBO_0200054, VBO_0200800"
,,,Retinal dysplasia and persistent primary vitreous,Vision / eye phene,yes,yes,,,https://www.omia.org/OMIA001420/9615/,,VBO_0200896
,,,Stomatocytosis and gastritis,Haematopoietic system phene,unknown,yes,,,https://www.omia.org/OMIA001178/9615/,,
,,,"Vasculopathy, cutaneous and renal",Integument (skin) phene,unknown,yes,,,https://www.omia.org/OMIA001220/9615/,,VBO_0200638
,,,"Optic chiasm, absence of",Nervous system phene,yes,yes,,,https://www.omia.org/OMIA001116/9615/,,VBO_0200144
,,,Tapetal degeneration,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000980/9615/,,VBO_0200131
,,,"Axonopathy, progressive",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA000825/9615/,,VBO_0200210
,,,Day blindness,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000726/9615/,,VBO_0200234
,,,Nervous,Behaviour / neurological phene,unknown,yes,,,https://www.omia.org/OMIA000713/9615/,,VBO_0201029
,,,Neurogenic muscular atrophy,Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA000719/9615/,,VBO_0200494
,,,Night blindness,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002580/9615/,,VBO_0200234
,,,Oesophageal motility disorder,Digestive / alimentary phene,unknown,yes,,,https://www.omia.org/OMIA000738/9615/,,
,,,Orchitis,Reproductive system phene,unknown,yes,,,https://www.omia.org/OMIA000745/9615/,,VBO_0200131
,,,Granule cell type cerebellar hypoplasia,Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA000427/9615/,,VBO_0200131
,,,"Haemolytic anaemia, nonspherocytic",Haematopoietic system phene,unknown,yes,,,https://www.omia.org/OMIA000433/9615/,,"VBO_0200120, VBO_0200131"
,,,Hodgkin disease,Neoplasm,unknown,yes,,,https://www.omia.org/OMIA000476/9615/,,
,,,Hyperkinesis,Behaviour / neurological phene,unknown,yes,,,https://www.omia.org/OMIA000503/9615/,,"VBO_0200427, VBO_0201198"
,,,Iris atrophy,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000566/9615/,,VBO_0200406
,,,Mitochondrial myopathy (redundant),,unknown,unknown,,,https://www.omia.org/OMIA001285/9615/,,
,,,Multiple anomalies,Skeleton phene (incl. short stature & teeth),yes,yes,,,https://www.omia.org/OMIA000669/9615/,,VBO_0200095
,,,"Muscular dystrophy, dysphagia-associated",Muscle phene,unknown,yes,,,https://www.omia.org/OMIA000681/9615/,,
,,,"Myopathy, congenital",Muscle phene,unknown,yes,,,https://www.omia.org/OMIA000694/9615/,,VBO_0201174
,,,"Myopathy, progressive, subacute",Muscle phene,unknown,yes,,,https://www.omia.org/OMIA000696/9615/,,VBO_0201237
,,,"Myopathy, sex-linked",Muscle phene,unknown,yes,,,https://www.omia.org/OMIA000692/9615/,,VBO_0200704
,,,"Neuropathy, hypertrophic",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA000518/9615/,,VBO_0201351
,,,Focal metatarsal fistula,Integument (skin) phene,unknown,yes,,,https://www.omia.org/OMIA000389/9615/,,"VBO_0200577, VBO_0200638"
17,830903,866744,"Thyroid follicular cell carcinoma, susceptibility to",Neoplasm,unknown,yes,TPO,thyroid peroxidase,https://www.omia.org/OMIA002380/9615/,https://www.omia.org/gene403521/,VBO_0200570
23,2871778,2837297,"Ichthyosis, ABHD5-related",Integument (skin) phene,yes,yes,ABHD5,abhydrolase domain containing 5,https://www.omia.org/OMIA002368/9615/,https://www.omia.org/gene388251536/,VBO_0200610
20,51009858,50920493,"Centronuclear myopathy 1, DNM2-related",Muscle phene,yes,yes,DNM2,dynamin 2,https://www.omia.org/OMIA002534/9615/,https://www.omia.org/gene388251079/,VBO_0200193
,,,Glioma susceptibility,Neoplasm,unknown,yes,,,https://www.omia.org/OMIA002012/9615/,,
18,13402315,13395100,"Coat colour, dark red",Pigmentation phene,unknown,no,GPR22,G protein-coupled receptor 22,https://www.omia.org/OMIA002569/9615/,https://www.omia.org/gene388303175/,VBO_0201048
,,,"Gallbladder, agenesis of",Liver/biliary system phene,unknown,yes,,,https://www.omia.org/OMIA002567/9615/,,
,,,"Leishmaniasis, susceptibility/resistance to",Immune system phene,unknown,yes,,,https://www.omia.org/OMIA001807/9615/,,
18,52667675,52649609,Dyserythropoietic anemia and myopathy syndrome,Haematopoietic system phene,yes,yes,EHBP1L1,EH domain binding protein 1-like 1,https://www.omia.org/OMIA002564/9615/,https://www.omia.org/gene388250269/,"VBO_0200497, VBO_0200800"
3,92774237,92746064,Retinal atrophy - Rod-cone dysplasia 1,Vision / eye phene,yes,yes,PDE6B,"phosphodiesterase 6B, cGMP-specific, rod, beta",https://www.omia.org/OMIA000882/9615/,https://www.omia.org/gene399653/,VBO_0200702
36,16511922,16305983,"Cerebellar degeneration-myositis complex, SLC25A12-related",Nervous system phene,yes,yes,SLC25A12,"solute carrier family 25 (aspartate/glutamate carrier), member 12",https://www.omia.org/OMIA002294/9615/,https://www.omia.org/gene388246702/,"VBO_0200463, VBO_0200964"
3,224101,93843,Familial adenomatous polyposis,Neoplasm,yes,yes,APC,adenomatous polyposis coli,https://www.omia.org/OMIA001916/9615/,https://www.omia.org/gene388246964/,VBO_0200724
34,13860663,13816636,"Ciliary dyskinesia, primary, CCDC39-related",Respiratory system phene,yes,yes,CCDC39,coiled-coil domain containing 39,https://www.omia.org/OMIA001540/9615/,https://www.omia.org/gene3485550/,VBO_0200969
18,34303932,34265986,"Ciliary dyskinesia, primary, generic",Respiratory system phene,yes,yes,NAT10,N-acetyltransferase 10 (GCN5-related),https://www.omia.org/OMIA000573/9615/,https://www.omia.org/gene388250021/,"VBO_0200163, VBO_0200351, VBO_0200361, VBO_0200406, VBO_0200427, VBO_0200442, VBO_0200495, VBO_0200497, VBO_0200610, VBO_0200938, VBO_0201143, VBO_0201185, VBO_0201296"
11,26645447,26624451,"Ciliary dyskinesia, primary, NME5-related",Respiratory system phene,yes,yes,NME5,NME/NM23 family member 5,https://www.omia.org/OMIA002206/9615/,https://www.omia.org/gene388305257/,VBO_0200017
,,,Ectopic ureter,Renal / urinary system phene,no,yes,,,https://www.omia.org/OMIA001891/9615/,,VBO_0200503
9,50799767,50833236,"Geleophysic dysplasia, ADMATSL2-related",Skeleton phene (incl. short stature & teeth),yes,yes,ADAMTSL2,ADAMTS-like 2,https://www.omia.org/OMIA001509/9615/,https://www.omia.org/gene26593484/,VBO_0200131
9,2247757,2233266,Glycogen storage disease II,Lysosomal storage disease,yes,yes,GAA,"glucosidase, alpha; acid",https://www.omia.org/OMIA000419/9615/,https://www.omia.org/gene388249964/,"VBO_0200523, VBO_0200814, VBO_0201315"
36,30921527,30769002,"classical Ehlers-Danlos syndrome (cEDS), COL5A2-related",Integument (skin) phene,yes,yes,COL5A2,"collagen, type V, alpha 2",https://www.omia.org/OMIA002295/9615/,https://www.omia.org/gene388246732/,VBO_0200338
,,,Osteochondritis dissecans,Skeleton phene (incl. short stature & teeth),no,yes,,,https://www.omia.org/OMIA000748/9615/,,"VBO_0200088, VBO_0200161, VBO_0200193, VBO_0200255, VBO_0200372, VBO_0200450, VBO_0200583, VBO_0200610, VBO_0200623, VBO_0200629, VBO_0200702, VBO_0200706, VBO_0200793, VBO_0200800, VBO_0200938, VBO_0200969, VBO_0201143, VBO_0201160, VBO_0201351, VBO_0201389"
,,,Masticatory muscle myositis,Muscle phene,unknown,yes,,,https://www.omia.org/OMIA001134/9615/,,
